,user_id,2stg_own
943,944,"[9553397, 1075505, 979057, 1101858, 1056746]"
944,945,"[969932, 1106073, 9527325, 1137507, 869150]"
945,946,"[888835, 7410168, 1139525, 983572, 977545]"
946,947,"[1094585, 1090701, 1137176, 1101010, 826695]"
947,948,"[1100379, 1046689, 993441, 950550, 1044895]"
948,949,"[880284, 8090519, 1035691, 880150, 999090]"
949,950,"[827656, 10457532, 837751, 1093413, 834808]"
950,951,"[1048462, 823704, 950638, 1022848, 1127831]"
951,952,"[1110218, 1053985, 1104414, 933303, 856215]"
952,953,"[1107973, 1012922, 935968, 884333, 13417846]"
953,954,"[1082185, 6534178, 1029743, 995242, 1106523]"
954,955,"[941856, 837751, 982955, 837107, 5565369]"
955,956,"[1038998, 968936, 870195, 865992, 854496]"
956,957,"[827656, 5568995, 1071277, 884896, 822346]"
957,958,"[1012307, 1048462, 1108094, 880377, 1127831]"
958,959,"[827656, 5578547, 998119, 953561, 9673980]"
959,960,"[835618, 1116741, 886395, 997988, 9523079]"
960,961,"[9859128, 919596, 12428017, 983858, 989830]"
961,962,"[866172, 1027090, 6463742, 825180, 12754036]"
962,963,"[853522, 9553397, 12301073, 1099164, 1054216]"
963,964,"[963226, 991999, 918588, 960732, 951561]"
964,965,"[1035136, 8090513, 895295, 1129576, 6034966]"
965,966,"[5978656, 1017369, 923746, 1005186, 1127831]"
966,967,"[843898, 1048462, 1118533, 821976, 896085]"
967,968,"[1131312, 12262992, 918684, 1120928, 1131607]"
968,969,"[863762, 964221, 1002771, 989249, 940700]"
969,970,"[1075283, 957741, 940731, 1075979, 870929]"
970,971,"[9859128, 879689, 5568447, 1105623, 1085357]"
971,972,"[948953, 951197, 7024927, 985386, 851515]"
972,973,"[871061, 977545, 1070272, 868683, 984715]"
973,974,"[5995129, 5591154, 860037, 1004945, 12188045]"
974,975,"[13381584, 5995312, 934399, 959737, 853448]"
975,976,"[1011089, 5580793, 1042021, 843756, 835618]"
976,977,"[1036661, 1124077, 837366, 880377, 1085031]"
977,978,"[935968, 973889, 967476, 969980, 837751]"
978,979,"[854261, 917384, 6034966, 891752, 5564906]"
979,980,"[973916, 12731432, 1134522, 969205, 5568197]"
980,981,"[1065061, 844054, 9803601, 969941, 7025490]"
981,982,"[969932, 979877, 905636, 956599, 9526673]"
982,983,"[977545, 5591083, 1068830, 10355978, 1013503]"
983,984,"[1125382, 873203, 916758, 997907, 1067419]"
984,985,"[880150, 1108094, 887428, 825365, 9527159]"
985,986,"[858649, 12811534, 1133390, 998984, 1139786]"
986,987,"[958594, 1004436, 1038325, 923528, 1046756]"
987,988,"[1078763, 9524291, 1035136, 849100, 7144131]"
988,989,"[1107420, 877523, 1113381, 1048046, 1073775]"
989,990,"[923746, 1070782, 827656, 885582, 969568]"
990,991,"[961554, 928146, 9803601, 923746, 5569230]"
991,992,"[871440, 12301100, 883404, 893018, 826249]"
992,993,"[991223, 8293343, 894968, 982393, 858649]"
993,994,"[7168383, 1084597, 1044805, 891648, 1053176]"
994,995,"[837366, 849870, 1112238, 985579, 5591083]"
995,996,"[901776, 9707199, 12731714, 935646, 1118533]"
996,997,"[1070272, 912137, 1059347, 1082770, 979566]"
997,998,"[925364, 853354, 821845, 6534035, 1055155]"
998,999,"[1099164, 1055155, 929472, 1038325, 1043663]"
999,1000,"[1054215, 1096317, 990984, 911470, 962671]"
1000,1001,"[9676866, 986327, 940726, 1125382, 5591083]"
1001,1002,"[1105034, 1028953, 996009, 10285389, 5981267]"
1002,1003,"[1134222, 1085846, 9707240, 1005609, 1056746]"
1003,1004,"[1135504, 1042021, 5565369, 6552253, 10344971]"
1004,1005,"[992529, 12731714, 1078763, 937845, 871754]"
1005,1006,"[1105467, 9832156, 1057365, 951590, 1133556]"
1006,1007,"[954673, 995211, 5592734, 835619, 6553737]"
1007,1008,"[951971, 12301100, 13115501, 834808, 826249]"
1008,1009,"[5978656, 831557, 923746, 951590, 996070]"
1009,1010,"[860037, 925579, 1082814, 1071336, 866172]"
1010,1011,"[1094223, 921614, 948086, 972665, 9707240]"
1011,1012,"[5569303, 920205, 931757, 5592734, 857503]"
1012,1013,"[906509, 9673980, 6514160, 867020, 880150]"
1013,1014,"[5588161, 911388, 854496, 925579, 1110042]"
1014,1015,"[1099656, 1037332, 1118627, 1033324, 1135504]"
1015,1016,"[12428017, 1022848, 1031260, 1110111, 5568447]"
1016,1017,"[904129, 883218, 9488055, 852182, 883665]"
1017,1018,"[1020210, 944256, 8291322, 982955, 862732]"
1018,1019,"[1015785, 893729, 9803601, 915086, 1013641]"
1019,1020,"[5570109, 1037332, 996269, 13008334, 953675]"
1020,1021,"[10345155, 1132911, 10344585, 1008074, 979057]"
1021,1022,"[1001298, 1113780, 884039, 961269, 945909]"
1022,1023,"[1081710, 943088, 974204, 818981, 920200]"
1023,1024,"[1127838, 9526410, 1119089, 5568995, 968072]"
1024,1025,"[877358, 937276, 1125530, 10285185, 1013503]"
1025,1026,"[9526412, 5592094, 969419, 1106301, 989249]"
1026,1027,"[857503, 932949, 1000236, 5564906, 871756]"
1027,1028,"[5569230, 7168383, 951590, 6551782, 1005186]"
1028,1029,"[9487885, 867020, 869150, 885290, 1115576]"
1029,1030,"[887618, 989830, 921504, 880308, 893400]"
1030,1031,"[827656, 1049133, 1040346, 1109948, 1090676]"
1031,1032,"[5569230, 1005186, 982393, 6463752, 7442056]"
1032,1033,"[1037621, 893501, 1003364, 12188584, 823704]"
1033,1034,"[934172, 993466, 1123146, 911409, 1042907]"
1034,1035,"[5978656, 916122, 5569230, 826249, 1056775]"
1035,1036,"[1116020, 1016863, 992985, 911622, 943088]"
1036,1037,"[936355, 977545, 1090676, 951590, 907061]"
1037,1038,"[985234, 910673, 878445, 1135504, 1027773]"
1038,1039,"[997988, 1116096, 905690, 9707340, 1134522]"
1039,1040,"[911388, 1004945, 1000707, 1048068, 837751]"
1040,1041,"[15926844, 911311, 10150013, 6463709, 15972298]"
1041,1042,"[884039, 823565, 849505, 1119089, 8203720]"
1042,1043,"[1082185, 6534178, 1029743, 995242, 1106523]"
1043,1044,"[851528, 893018, 946977, 1016800, 999858]"
1044,1045,"[1017887, 884039, 1038998, 822739, 1060363]"
1045,1046,"[1019881, 905690, 7410019, 7025250, 977481]"
1046,1047,"[1134633, 826952, 850139, 945805, 879045]"
1047,1048,"[1009770, 936355, 883268, 932949, 1105433]"
1048,1049,"[910673, 1137694, 1087753, 1071342, 5570408]"
1049,1050,"[881883, 880150, 969205, 991747, 5563934]"
1050,1051,"[847344, 1104414, 1072523, 913278, 933835]"
1051,1052,"[1113111, 824305, 870929, 1011926, 951221]"
1052,1053,"[8203342, 971922, 1138443, 1047076, 1015785]"
1053,1054,"[929726, 952698, 824758, 1044759, 882496]"
1054,1055,"[9553288, 1030981, 1050968, 980943, 1097195]"
1055,1056,"[965138, 1021715, 945200, 845193, 969205]"
1056,1057,"[9189814, 933060, 983858, 9858742, 970119]"
1057,1058,"[1053176, 9526410, 1082310, 907128, 878128]"
1058,1059,"[1005186, 826249, 1122358, 5978656, 961554]"
1059,1060,"[1101173, 1013895, 1018769, 1125382, 13876914]"
1060,1061,"[15972298, 6463709, 993804, 904833, 1077588]"
1061,1062,"[850139, 893018, 1050618, 1042942, 1054567]"
1062,1063,"[9527494, 6534035, 886481, 831557, 1047968]"
1063,1064,"[919180, 8090546, 1060363, 864857, 15926844]"
1064,1065,"[10150148, 908145, 933303, 821970, 1136486]"
1065,1066,"[991546, 885863, 829722, 876932, 1053176]"
1066,1067,"[909130, 881883, 833754, 1008787, 9523058]"
1067,1068,"[870608, 1139142, 1135355, 862152, 845193]"
1068,1069,"[1135355, 1127838, 1139525, 1137505, 823565]"
1069,1070,"[13876914, 1134398, 1093413, 856345, 1073775]"
1070,1071,"[983858, 949991, 1060363, 987234, 1035136]"
1071,1072,"[7410220, 10285185, 937791, 1091809, 10285389]"
1072,1073,"[13382073, 852572, 1011089, 1009719, 5568489]"
1073,1074,"[864857, 5591083, 926233, 7166861, 1134292]"
1074,1075,"[910673, 883218, 5591154, 1023958, 1108131]"
1075,1076,"[998239, 1130729, 929726, 1036347, 5564526]"
1076,1077,"[1085780, 871756, 937292, 893018, 12731714]"
1077,1078,"[1021522, 1017887, 927658, 920200, 9553288]"
1078,1079,"[5570048, 847573, 937626, 1005456, 872342]"
1079,1080,"[870608, 885863, 7135183, 9527066, 9835408]"
1080,1081,"[1023226, 828106, 927019, 935646, 943088]"
1081,1082,"[15926844, 1046584, 1085778, 1019142, 998536]"
1082,1083,"[1120928, 869903, 963502, 912860, 869910]"
1083,1084,"[9527323, 927360, 981660, 837107, 927658]"
1084,1085,"[953675, 879689, 833754, 989830, 1130517]"
1085,1086,"[912280, 15831255, 866172, 977093, 969977]"
1086,1087,"[899844, 865992, 1130777, 1119089, 1134633]"
1087,1088,"[968992, 949784, 900418, 893729, 970924]"
1088,1089,"[1108854, 1084177, 990004, 995055, 873964]"
1089,1090,"[892376, 844179, 9488055, 1127831, 5569230]"
1090,1091,"[880969, 1070497, 824758, 876042, 919902]"
1091,1092,"[9707199, 839747, 5591170, 1077709, 997907]"
1092,1093,"[5565252, 12757140, 15831255, 987122, 1110632]"
1093,1094,"[908181, 7144131, 1121656, 1036501, 972665]"
1094,1095,"[1028944, 6633342, 832001, 966348, 824303]"
1095,1096,"[1117514, 999250, 1124029, 1114006, 899682]"
1096,1097,"[8180870, 5568995, 9677886, 1093329, 857130]"
1097,1098,"[963502, 938547, 962671, 971852, 1085696]"
1098,1099,"[1130777, 826666, 1042942, 9527290, 1048462]"
1099,1100,"[5569230, 896085, 1037621, 1005186, 951590]"
1100,1101,"[9487927, 865456, 951590, 826249, 9526410]"
1101,1102,"[885863, 1000002, 1044759, 1131321, 823565]"
1102,1103,"[1095040, 919596, 927658, 1043142, 918684]"
1103,1104,"[7025203, 9526624, 867272, 850133, 992985]"
1104,1105,"[1053058, 1056746, 826249, 961554, 1005186]"
1105,1106,"[1029624, 9835223, 823721, 966348, 9881593]"
1106,1107,"[1065331, 8290421, 868971, 835243, 857503]"
1107,1108,"[5978656, 890999, 826249, 934131, 923746]"
1108,1109,"[5570109, 1036753, 5566472, 868683, 5585701]"
1109,1110,"[991874, 15596488, 5996469, 1037332, 997988]"
1110,1111,"[989935, 5585701, 842769, 945200, 871440]"
1111,1112,"[966684, 837012, 909249, 1051781, 999965]"
1112,1113,"[1047076, 920200, 5570109, 821556, 959931]"
1113,1114,"[883963, 839747, 960732, 820347, 945805]"
1114,1115,"[1075170, 1053176, 1075505, 1035843, 999639]"
1115,1116,"[863885, 1106091, 999090, 962185, 1019247]"
1116,1117,"[1137507, 969568, 1094107, 6534035, 952781]"
1117,1118,"[936355, 974177, 878285, 987562, 968072]"
1118,1119,"[15926844, 13417846, 7410220, 1031697, 1028715]"
1119,1120,"[5565369, 10457110, 1109192, 989935, 1091383]"
1120,1121,"[866878, 1064945, 1036661, 885582, 1077709]"
1121,1122,"[889731, 9653714, 1089025, 1086384, 6551861]"
1122,1123,"[1048046, 9553397, 834842, 1088387, 1094833]"
1123,1124,"[880469, 1003364, 1077588, 1051283, 1074868]"
1124,1125,"[896085, 1092118, 1130517, 1106198, 947326]"
1125,1126,"[1047619, 877523, 995478, 1023958, 1113381]"
1126,1127,"[1084551, 869910, 9297474, 920200, 12731714]"
1127,1128,"[855718, 1034686, 10457110, 932503, 1038746]"
1128,1129,"[983316, 8290421, 1094223, 1080989, 862854]"
1129,1130,"[1056775, 1041453, 1025535, 940731, 909349]"
1130,1131,"[880969, 950206, 950894, 887342, 924423]"
1131,1132,"[1119089, 971504, 1068855, 821970, 1008074]"
1132,1133,"[991949, 973916, 1076306, 854261, 1082310]"
1133,1134,"[1076161, 7025362, 9859128, 891752, 905087]"
1134,1135,"[912137, 1108854, 860501, 887342, 1042628]"
1135,1136,"[5592734, 1113768, 9527323, 987234, 9707498]"
1136,1137,"[971504, 879045, 1066725, 885290, 15831255]"
1137,1138,"[897752, 9526564, 12810391, 1096667, 940731]"
1138,1139,"[856345, 856942, 909249, 1011089, 1043837]"
1139,1140,"[7166861, 1118012, 932503, 873203, 6463727]"
1140,1141,"[1118533, 1021519, 9526624, 1014948, 910673]"
1141,1142,"[1094767, 5565252, 977543, 5568447, 7144131]"
1142,1143,"[1092885, 1020823, 5569845, 1082544, 1100124]"
1143,1144,"[5569230, 1005935, 9527290, 1127831, 5978656]"
1144,1145,"[1074697, 837751, 905690, 961458, 1108131]"
1145,1146,"[905636, 962185, 1134292, 877358, 837751]"
1146,1147,"[864048, 5588161, 883218, 854496, 10457532]"
1147,1148,"[1038746, 999250, 871754, 890999, 1026984]"
1148,1149,"[979057, 5978656, 5569845, 1127831, 945909]"
1149,1150,"[1103691, 1035207, 923673, 9527494, 907625]"
1150,1151,"[912860, 858649, 5572738, 831712, 1013528]"
1151,1152,"[6442594, 882830, 9673830, 948119, 6034953]"
1152,1153,"[950894, 895166, 5574409, 908504, 837107]"
1153,1154,"[990688, 911703, 12428017, 991747, 862070]"
1154,1155,"[851287, 10457110, 821976, 901776, 821556]"
1155,1156,"[852856, 839818, 1112598, 881883, 991999]"
1156,1157,"[1017887, 903183, 918368, 921614, 1076105]"
1157,1158,"[1036139, 1038746, 992622, 927382, 9553288]"
1158,1159,"[1128244, 8090546, 6534030, 1109948, 1036753]"
1159,1160,"[837751, 867622, 920844, 864048, 936897]"
1160,1161,"[996028, 1120009, 853235, 1135573, 1121656]"
1161,1162,"[845078, 9526410, 6552253, 1132911, 843689]"
1162,1163,"[881883, 979057, 12185235, 5565252, 10150148]"
1163,1164,"[1130517, 880427, 1036139, 9859128, 1106064]"
1164,1165,"[921504, 1106073, 9803601, 937276, 1004436]"
1165,1166,"[990984, 1009719, 967476, 894968, 851865]"
1166,1167,"[1115175, 1139786, 927291, 12731436, 9707240]"
1167,1168,"[995965, 851515, 1067820, 896085, 826144]"
1168,1169,"[1015597, 1093413, 912280, 837107, 1107420]"
1169,1170,"[905996, 961554, 1110764, 905817, 1034176]"
1170,1171,"[893018, 832678, 824180, 919534, 9364612]"
1171,1172,"[1004436, 1047076, 1096261, 995211, 838396]"
1172,1173,"[880150, 992933, 931757, 971504, 1090701]"
1173,1174,"[829323, 908145, 977481, 956284, 12524174]"
1174,1175,"[6534035, 12425418, 1007549, 7166791, 1113385]"
1175,1176,"[1082185, 6534178, 1029743, 995242, 1106523]"
1176,1177,"[951590, 826249, 12811534, 835300, 1006399]"
1177,1178,"[937413, 1135566, 1013503, 1059593, 9677886]"
1178,1179,"[925437, 929472, 1120275, 1001298, 1017201]"
1179,1180,"[9527159, 12781777, 1012922, 825006, 1136486]"
1180,1181,"[1135355, 858649, 1007116, 892376, 993804]"
1181,1182,"[845294, 1114006, 861345, 13945141, 1044068]"
1182,1183,"[1029624, 977499, 1019832, 7409974, 951590]"
1183,1184,"[9420337, 887474, 7025326, 1004945, 8276172]"
1184,1185,"[1001298, 1036347, 873964, 968072, 996156]"
1185,1186,"[1098910, 857503, 5578547, 1065167, 1038497]"
1186,1187,"[962185, 9526624, 1053176, 6979753, 997988]"
1187,1188,"[1082814, 843171, 963226, 1083733, 860501]"
1188,1189,"[920205, 1012315, 862070, 1130729, 1120559]"
1189,1190,"[912817, 9835408, 6463727, 985234, 999631]"
1190,1191,"[7410019, 1121059, 1121656, 1017325, 1009977]"
1191,1192,"[911703, 853522, 957741, 971504, 966684]"
1192,1193,"[1057113, 864048, 925437, 845193, 1022757]"
1193,1194,"[971504, 833754, 1129576, 1110409, 1007512]"
1194,1195,"[9487885, 853354, 999625, 1036753, 1112238]"
1195,1196,"[979057, 5567231, 919596, 995478, 1043187]"
1196,1197,"[880969, 1137775, 870933, 1062863, 940278]"
1197,1198,"[1106064, 9837501, 6703742, 948670, 1115175]"
1198,1199,"[7135183, 1130375, 1127831, 1031892, 826249]"
1199,1200,"[5591154, 1055155, 1115228, 1137507, 844748]"
1200,1201,"[1110042, 872177, 12302069, 1051626, 1095068]"
1201,1202,"[1009969, 899844, 858711, 951590, 8293447]"
1202,1203,"[6703742, 12132315, 905636, 837751, 845193]"
1203,1204,"[853522, 1013407, 1020210, 896085, 1053282]"
1204,1205,"[1000806, 963226, 1075979, 1110255, 9707498]"
1205,1206,"[854496, 905087, 961792, 936897, 988208]"
1206,1207,"[5981074, 903463, 8090509, 898601, 952806]"
1207,1208,"[924262, 930666, 841228, 919180, 920844]"
1208,1209,"[951590, 1051283, 961554, 5978656, 938319]"
1209,1210,"[961458, 963502, 849297, 1101706, 835243]"
1210,1211,"[1000237, 993466, 965292, 1047769, 1008787]"
1211,1212,"[1091858, 893018, 859191, 881249, 1060872]"
1212,1213,"[1042628, 1089954, 1130777, 1113820, 835278]"
1213,1214,"[1127831, 5978656, 5569230, 923746, 1093030]"
1214,1215,"[9419443, 1053924, 934399, 879045, 1018397]"
1215,1216,"[835619, 825180, 1107420, 921504, 9858742]"
1216,1217,"[827180, 1056746, 979057, 5580793, 977508]"
1217,1218,"[831063, 959737, 881883, 929726, 5568447]"
1218,1219,"[1123254, 824915, 830245, 903567, 1014238]"
1219,1220,"[7433888, 1029684, 1102067, 1118533, 871756]"
1220,1221,"[948670, 8205418, 1019643, 883202, 994685]"
1221,1222,"[1104414, 854496, 9858742, 854976, 987122]"
1222,1223,"[977545, 911609, 1091809, 956599, 1022119]"
1223,1224,"[908181, 1139142, 962185, 1009719, 862152]"
1224,1225,"[12132315, 1089025, 1000806, 1059922, 929472]"
1225,1226,"[1068855, 8181451, 864857, 1048068, 14077333]"
1226,1227,"[9553288, 8180870, 5592772, 1042021, 1055737]"
1227,1228,"[905636, 1065538, 944823, 866528, 1038746]"
1228,1229,"[826597, 991223, 821845, 1037332, 880969]"
1229,1230,"[1065538, 826249, 5978656, 951590, 929726]"
1230,1231,"[1021715, 845193, 890909, 1048727, 878715]"
1231,1232,"[1034686, 1037337, 961458, 1028166, 832678]"
1232,1233,"[1115228, 990004, 1094223, 1056746, 5591083]"
1233,1234,"[827180, 1134633, 888054, 1011926, 878857]"
1234,1235,"[893501, 951590, 1135096, 977854, 1127831]"
1235,1236,"[991949, 969568, 858649, 981660, 962185]"
1236,1237,"[988439, 1068561, 853522, 841266, 1023958]"
1237,1238,"[881883, 983858, 1104414, 5565252, 1107420]"
1238,1239,"[961756, 838396, 915617, 907128, 852572]"
1239,1240,"[896761, 1115576, 1021522, 825749, 856345]"
1240,1241,"[944139, 923673, 939527, 969568, 917654]"
1241,1242,"[1110632, 1123146, 9419444, 945805, 954351]"
1242,1243,"[844818, 907945, 1127831, 9835947, 826249]"
1243,1244,"[1051781, 1093603, 1116096, 1132789, 883363]"
1244,1245,"[983858, 1127838, 867020, 929472, 959931]"
1245,1246,"[1122928, 6551861, 825180, 9523079, 893729]"
1246,1247,"[7168026, 937413, 983572, 835278, 843756]"
1247,1248,"[885863, 1137507, 1095040, 12428017, 1103902]"
1248,1249,"[972931, 1071556, 937791, 832678, 9420312]"
1249,1250,"[1051781, 892503, 951590, 937301, 1043751]"
1250,1251,"[1127831, 826249, 1031083, 998984, 1082141]"
1251,1252,"[1047619, 1115175, 991223, 1134633, 887984]"
1252,1253,"[1102067, 1118533, 1122928, 895295, 6553737]"
1253,1254,"[999391, 1087102, 970119, 856435, 1034955]"
1254,1255,"[6551861, 826385, 985234, 986327, 893018]"
1255,1256,"[913682, 1022827, 1036753, 5568447, 1002178]"
1256,1257,"[1046957, 937276, 936897, 1101706, 918846]"
1257,1258,"[1130517, 914190, 1115577, 1060705, 991223]"
1258,1259,"[1121636, 6533362, 8273833, 963676, 850058]"
1259,1260,"[1079913, 1019643, 966348, 1008787, 5996469]"
1260,1261,"[961458, 7441498, 5996469, 9523058, 852856]"
1261,1262,"[888054, 940090, 8181355, 897125, 1113768]"
1262,1263,"[1070105, 1013826, 988439, 960075, 982799]"
1263,1264,"[9707240, 1075979, 1123842, 1045121, 887474]"
1264,1265,"[1125530, 9297177, 1060872, 1081710, 869910]"
1265,1266,"[1089023, 995311, 1042942, 935317, 898719]"
1266,1267,"[878445, 825180, 997988, 911388, 1108094]"
1267,1268,"[871061, 6534030, 962671, 9803483, 914190]"
1268,1269,"[821845, 991949, 962671, 9297154, 1043142]"
1269,1270,"[1115358, 835243, 834303, 1004945, 973889]"
1270,1271,"[12352293, 853235, 943088, 1005935, 6533936]"
1271,1272,"[10150013, 856435, 850058, 9858742, 1020823]"
1272,1273,"[9707199, 884774, 1127831, 6602697, 968936]"
1273,1274,"[990984, 1043142, 5568995, 979057, 940278]"
1274,1275,"[893018, 892503, 5978656, 1127831, 851241]"
1275,1276,"[956486, 1038497, 921614, 914190, 869903]"
1276,1277,"[869903, 12132315, 968072, 15926775, 1119942]"
1277,1278,"[1022119, 9527494, 845078, 852856, 939527]"
1278,1279,"[913406, 991949, 983000, 971504, 1127838]"
1279,1280,"[1106301, 923746, 826249, 961554, 5569230]"
1280,1281,"[1007549, 851515, 850645, 7168417, 871061]"
1281,1282,"[1134379, 5570408, 837107, 943088, 1068855]"
1282,1283,"[844748, 13190294, 921836, 5568845, 1118012]"
1283,1284,"[870195, 838097, 971504, 9526410, 991268]"
1284,1285,"[1113381, 877358, 5580793, 9189814, 992985]"
1285,1286,"[9707498, 1124695, 1044655, 5564526, 9803810]"
1286,1287,"[974108, 1109014, 899459, 1076105, 935126]"
1287,1288,"[879045, 830304, 9297474, 1050618, 998270]"
1288,1289,"[866172, 880469, 936508, 1013528, 841686]"
1289,1290,"[1025535, 929309, 15596488, 1019078, 837865]"
1290,1291,"[824915, 991949, 882496, 1038746, 15926927]"
1291,1292,"[1075505, 997988, 1122115, 1130517, 1106073]"
1292,1293,"[969419, 5563934, 1047968, 1003364, 872755]"
1293,1294,"[865156, 1048068, 988208, 1076161, 8276172]"
1294,1295,"[1009128, 5569303, 9419444, 1077588, 1068451]"
1295,1296,"[880150, 967144, 832678, 1062863, 852014]"
1296,1297,"[1079913, 900175, 9676866, 943169, 892376]"
1297,1298,"[12188584, 9296804, 918368, 919902, 1125530]"
1298,1299,"[1059593, 1019643, 1131607, 1038746, 1015974]"
1299,1300,"[880308, 1005609, 9676866, 1136732, 6034966]"
1300,1301,"[1037332, 1003178, 9935616, 992649, 1118627]"
1301,1302,"[832678, 1108994, 1076875, 838396, 1021562]"
1302,1303,"[924423, 884896, 1131892, 973889, 9553288]"
1303,1304,"[945200, 1038998, 821970, 945805, 881154]"
1304,1305,"[1076875, 5568995, 1043663, 887618, 1038746]"
1305,1306,"[12301839, 5563934, 963502, 1014238, 943088]"
1306,1307,"[820518, 825180, 9187298, 959737, 1000002]"
1307,1308,"[903567, 999250, 921504, 960732, 1113385]"
1308,1309,"[950894, 985185, 951590, 1023958, 1127831]"
1309,1310,"[1085778, 943076, 839747, 819978, 979566]"
1310,1311,"[10345155, 1037621, 910673, 5563934, 953104]"
1311,1312,"[865705, 10455579, 822739, 1004945, 1030981]"
1312,1313,"[912137, 968992, 895652, 960253, 964520]"
1313,1314,"[903183, 985234, 5566809, 851865, 1113381]"
1314,1315,"[915295, 917654, 1132911, 1003178, 1096317]"
1315,1316,"[1019142, 1068855, 948086, 1101422, 871337]"
1316,1317,"[899844, 945200, 891505, 12949855, 1048068]"
1317,1318,"[1074516, 968687, 9803601, 963835, 852856]"
1318,1319,"[924531, 988439, 6534035, 857215, 830503]"
1319,1320,"[1127831, 1012941, 826249, 8291322, 1086483]"
1320,1321,"[986327, 992529, 837751, 953104, 1040346]"
1321,1322,"[1094308, 1131607, 936594, 928640, 953561]"
1322,1323,"[917384, 1035207, 1072483, 1072523, 1061220]"
1323,1324,"[896085, 885863, 972665, 5568995, 1030981]"
1324,1325,"[1057855, 844697, 963502, 1044759, 1131351]"
1325,1326,"[879689, 1096317, 1085780, 899844, 985234]"
1326,1327,"[857503, 880308, 1007512, 1065167, 1126704]"
1327,1328,"[833754, 5570408, 909349, 895166, 887618]"
1328,1329,"[929341, 1025535, 899459, 1004436, 848329]"
1329,1330,"[990469, 1112766, 887897, 1120275, 7442056]"
1330,1331,"[864048, 1031260, 927400, 908181, 964521]"
1331,1332,"[937845, 945652, 12524174, 1098927, 1106091]"
1332,1333,"[1134398, 860167, 1122889, 843756, 989830]"
1333,1334,"[992622, 9677748, 918368, 848329, 868548]"
1334,1335,"[970119, 1115576, 1105623, 915586, 886971]"
1335,1336,"[1125382, 873203, 1104414, 1072685, 8180870]"
1336,1337,"[997988, 957741, 1125530, 951561, 973889]"
1337,1338,"[889731, 965138, 1119942, 970760, 987628]"
1338,1339,"[5978656, 5569230, 961554, 8090509, 1005186]"
1339,1340,"[945200, 1085696, 896085, 1121656, 1087755]"
1340,1341,"[1013641, 1056746, 951221, 7024990, 5591814]"
1341,1342,"[1102845, 5569230, 951590, 961554, 931860]"
1342,1343,"[894425, 860528, 1031892, 847573, 832678]"
1343,1344,"[870929, 995230, 931255, 827180, 10149863]"
1344,1345,"[821845, 927382, 927360, 828143, 1016863]"
1345,1346,"[7024990, 1097418, 826249, 912004, 1068708]"
1346,1347,"[932949, 1101173, 1113381, 15926887, 1089766]"
1347,1348,"[8203599, 933067, 826249, 1005186, 5978656]"
1348,1349,"[838396, 1094833, 883932, 830304, 885863]"
1349,1350,"[1015597, 1096261, 1073775, 827180, 1025535]"
1350,1351,"[9707498, 826249, 819978, 12949855, 896369]"
1351,1352,"[965543, 1125382, 1079820, 968992, 12185235]"
1352,1353,"[8291322, 1036661, 825176, 10457110, 932503]"
1353,1354,"[887428, 872755, 7167967, 906509, 842930]"
1354,1355,"[951590, 857215, 1005186, 831517, 1005935]"
1355,1356,"[1021522, 1007148, 1060705, 1038497, 9527066]"
1356,1357,"[1026334, 9527494, 1127831, 917654, 1067419]"
1357,1358,"[5568489, 973889, 1098910, 1110111, 917384]"
1358,1359,"[1027773, 963502, 1001412, 1065331, 1139525]"
1359,1360,"[9858742, 911609, 986021, 832442, 1024731]"
1360,1361,"[860167, 969980, 1124432, 1119454, 1013641]"
1361,1362,"[1087102, 1056492, 964221, 1056775, 868971]"
1362,1363,"[879689, 887618, 13876914, 1048046, 989935]"
1363,1364,"[8293343, 1008074, 965543, 991223, 961458]"
1364,1365,"[1130111, 6463775, 9527159, 5995129, 826249]"
1365,1366,"[905690, 1038746, 908181, 938547, 992153]"
1366,1367,"[1064945, 1076875, 1104414, 1041453, 6463775]"
1367,1368,"[6464086, 1116096, 867622, 968936, 5568447]"
1368,1369,"[9835695, 1133390, 1065167, 841228, 1037332]"
1369,1370,"[854496, 940090, 995230, 968072, 906509]"
1370,1371,"[1074868, 954642, 1026334, 1056746, 990984]"
1371,1372,"[826952, 882496, 927291, 921504, 970924]"
1372,1373,"[857503, 835098, 860439, 1105467, 1060705]"
1373,1374,"[1093603, 973916, 1055155, 1023466, 870933]"
1374,1375,"[825176, 8180870, 1075505, 838396, 14077333]"
1375,1376,"[852572, 1101422, 966348, 6602697, 911388]"
1376,1377,"[1082454, 1112238, 6534035, 871440, 12185235]"
1377,1378,"[1044759, 851287, 1127838, 931757, 1135355]"
1378,1379,"[14077333, 957013, 1130777, 862732, 1123254]"
1379,1380,"[1117514, 1042616, 959737, 881883, 845078]"
1380,1381,"[5569230, 916122, 995876, 5978656, 5568721]"
1381,1382,"[1135460, 957741, 5570383, 1137505, 988835]"
1382,1383,"[922651, 7025204, 1074172, 838842, 1069635]"
1383,1384,"[864532, 1102067, 1112766, 837865, 1062572]"
1384,1385,"[852014, 1093413, 877358, 835243, 993804]"
1385,1386,"[1005186, 1127831, 5569230, 961554, 1127264]"
1386,1387,"[961792, 911622, 958594, 9524291, 12301073]"
1387,1388,"[1118281, 961747, 1004945, 5591170, 13382073]"
1388,1389,"[883218, 871756, 922651, 1077709, 1099656]"
